ntype,node_name,node_id,global_graph_index
SNOMEDCT_US,Histoplasmosis,12962009,31663
SNOMEDCT_US,Unspecified histoplasmosis NOS,187063001,31664
SNOMEDCT_US,"[X]Histoplasmosis, unspecified",187482000,31665
SNOMEDCT_US,Sporotrichosis NOS,187078008,31666
SNOMEDCT_US,"[X]Sporotrichosis, unspecified",187488001,31667
SNOMEDCT_US,Infection by Sporothrix schenkii,42094007,31668
SNOMEDCT_US,"[X]Zygomycosis, unspecified",187496006,31669
SNOMEDCT_US,Amphotericin B,714520003,31670
SNOMEDCT_US,Amphotericin B,77703004,31671
SNOMEDCT_US,"Arthropathy associated with mycoses, of unspecified site",201533008,31672
SNOMEDCT_US,Arthropathy associated with mycoses NOS,201543006,31673
SNOMEDCT_US,(Cryptococcosis [& European]) or (torula) or (Busse Buschkes disease),187090005,31674
SNOMEDCT_US,Cryptococcosis NOS,187097008,31675
SNOMEDCT_US,"[X]Cryptococcosis, unspecified",187494009,31676
SNOMEDCT_US,Busse-Buschke's disease,20850004,31677
SNOMEDCT_US,Busse-Buschke disease,42386007,31678
SNOMEDCT_US,Allergic fungal sinusitis,425011002,31679
SNOMEDCT_US,Invasive aspergillosis,721798004,31680
SNOMEDCT_US,Infection by Cnidosporidia,61842000,31681
SNOMEDCT_US,Infection by Cnidospora,65883009,31682
SNOMEDCT_US,Infection by Microsporidia,699676006,31683
SNOMEDCT_US,Infection by Microsporea,78142009,31684
SNOMEDCT_US,Chromomycosis,238441002,31685
SNOMEDCT_US,Aspergillus species,115994009,31686
SNOMEDCT_US,Aspergillus,2429008,31687
SNOMEDCT_US,ABPA - Allergic bronchopulmonary aspergillosis,37981002,31688
SNOMEDCT_US,Aspergilloma,10446001,31689
SNOMEDCT_US,Disseminated histoplasmosis capsulati,187045001,31690
SNOMEDCT_US,Disseminated classical histoplasmosis,26345007,31691
SNOMEDCT_US,Cryptococcus,17579001,31692
SNOMEDCT_US,Filobasidiella,43316005,31693
SNOMEDCT_US,Fungal meningitis,24321005,31694
SNOMEDCT_US,"[X]Mycetoma, unspecified",187497002,31695
SNOMEDCT_US,Mycetoma,410039003,31696
SNOMEDCT_US,Rhinocerebral mucormycosis,187100003,31697
SNOMEDCT_US,Piedra due to Trichosporon,35586003,31698
SNOMEDCT_US,Infection by Rhinosporidium seeberi,18140003,31699
SNOMEDCT_US,Voriconazole,385469007,31700
SNOMEDCT_US,Product containing voriconazole,386116008,31701
SNOMEDCT_US,Cryptococcal antigen,103094002,31702
SNOMEDCT_US,Fungal pneumonia,233613009,31703
SNOMEDCT_US,Filobasidiella bacillispora,243440001,31704
SNOMEDCT_US,Microsporidia,103564002,31705
SNOMEDCT_US,Microspora,418382009,31706
SNOMEDCT_US,Chronic pulmonary histoplasmosis capsulati,187044002,31707
SNOMEDCT_US,Chronic pulmonary classical histoplasmosis,26427008,31708
SNOMEDCT_US,Fungus ball,62720005,31709
SNOMEDCT_US,Allergy to fungus,703934009,31710
SNOMEDCT_US,Kingdom Plantae,31006001,31711
SNOMEDCT_US,Kingdom Viridiplantae,417377004,31712
SNOMEDCT_US,Sporothrix schenckii,32662000,31713
SNOMEDCT_US,Disseminated sporotrichosis,91051003,31714
SNOMEDCT_US,Invasive fungal disease,12391000132109,31715
SNOMEDCT_US,Coccidioides species,115996006,31716
SNOMEDCT_US,Coccidioides,8672004,31717
SNOMEDCT_US,Cryptococcus hominis,67168003,31718
SNOMEDCT_US,Mucorales,106556001,31719
SNOMEDCT_US,Mycotic mycetomas,187088009,31720
SNOMEDCT_US,Gardener,34024003,31721
SNOMEDCT_US,Pulmonary aspergillus disease,187086008,31722
SNOMEDCT_US,Pulmonary aspergillosis,6042001,31723
SNOMEDCT_US,Black piedra,33666009,31724
SNOMEDCT_US,Coccidioides immitis,23439005,31725
SNOMEDCT_US,Histoplasma capsulatum,56596006,31726
SNOMEDCT_US,Histoplasma species,115997002,31727
SNOMEDCT_US,Histoplasma,81951003,31728
SNOMEDCT_US,Cystic fibrosis,154767009,31729
SNOMEDCT_US,Cystic fibrosis NOS,190911006,31730
SNOMEDCT_US,Piedra,402135006,31731
SNOMEDCT_US,Cave,285067000,31732
SNOMEDCT_US,Mucus cast,42216004,31733
SNOMEDCT_US,Blood in sputum - haemoptysis [& symptom],139191001,31734
SNOMEDCT_US,Coughing up blood,66857006,31735
SNOMEDCT_US,Blood streaked sputum,6686005,31736
SNOMEDCT_US,Horticulture nursery worker,137164006,31737
SNOMEDCT_US,Nursery worker,48314006,31738
SNOMEDCT_US,Valley,285098003,31739
SNOMEDCT_US,Dust,33008008,31740
SNOMEDCT_US,Airway hyperreactivity,195967001,31741
SNOMEDCT_US,Asthma unspecified,195979001,31742
SNOMEDCT_US,Asthma NOS,195983001,31743
SNOMEDCT_US,Asthma NOS,266365004,31744
SNOMEDCT_US,Bronchiectasis NOS,195986009,31745
SNOMEDCT_US,Horticultural worker,137162005,31746
SNOMEDCT_US,Horticulturist,61030009,31747
SNOMEDCT_US,Finding of a mass,300847008,31748
SNOMEDCT_US,Localised mass,4147007,31749
SNOMEDCT_US,Ohio,420391008,31750
SNOMEDCT_US,Acute invasive pulmonary aspergillosis,187083000,31751
SNOMEDCT_US,Invasive pulmonary aspergillosis,3214003,31752
SNOMEDCT_US,EN - Erythema nodosum,32861005,31753
SNOMEDCT_US,Coccidioides posadasii,406645005,31754
SNOMEDCT_US,Blastomycosis NOS,187071002,31755
SNOMEDCT_US,Blastomycotic infection NOS,187075006,31756
SNOMEDCT_US,"[X]Blastomycosis, unspecified",187484004,31757
SNOMEDCT_US,Infection by Blastomyces dermatitidis,191950004,31758
SNOMEDCT_US,Paracoccidioidomycosis NOS,187074005,31759
SNOMEDCT_US,"[X]Paracoccidioidomycosis, unspecified",187486002,31760
SNOMEDCT_US,Mucocutaneous South American blastomycosis,36866003,31761
SNOMEDCT_US,Brazilian blastomycosis,59925007,31762
SNOMEDCT_US,Conidia,14127004,31763
SNOMEDCT_US,Dolphin,33612001,31764
SNOMEDCT_US,Ajellomyces dermatitidis,2996002,31765
SNOMEDCT_US,Blastomyces dermatitidis,65615007,31766
SNOMEDCT_US,Wisconsin,427726005,31767
SNOMEDCT_US,Venezuela,223724006,31768
SNOMEDCT_US,Dimorphic fungi,416226001,31769
SNOMEDCT_US,Bottle-nosed dolphin,62740003,31770
SNOMEDCT_US,Forest,257616009,31771
SNOMEDCT_US,Colombia,223717005,31772
SNOMEDCT_US,Microbial culture of sputum,104173009,31773
SNOMEDCT_US,Gilchrist's disease,189622001,31774
SNOMEDCT_US,North American blastomycosis,192860007,31775
SNOMEDCT_US,Ontario,224020003,31776
SNOMEDCT_US,Inhalations,320949000,31777
SNOMEDCT_US,Pussey spot,271760008,31778
SNOMEDCT_US,Pustule,47002008,31779
SNOMEDCT_US,North American primary pulmonary blastomycosis,19287005,31780
SNOMEDCT_US,North American pulmonary blastomycosis,233616001,31781
SNOMEDCT_US,Thoracic facet joint pain,298254008,31782
SNOMEDCT_US,Lacazia loboi,60435001,31783
SNOMEDCT_US,Infectious disease of lung,128601007,31784
SNOMEDCT_US,Brown,371254008,31785
SNOMEDCT_US,Argentina,223713009,31786
SNOMEDCT_US,Microbial urine culture,117010004,31787
SNOMEDCT_US,Urine culture,144792004,31788
SNOMEDCT_US,Urine for culture,275885001,31789
SNOMEDCT_US,North American disseminated blastomycosis,111902008,31790
SNOMEDCT_US,Disseminated blastomycosis,187067000,31791
SNOMEDCT_US,Hunting,451251000124105,31792
SNOMEDCT_US,Canada,223686002,31793
SNOMEDCT_US,Israel,223609006,31794
SNOMEDCT_US,Superficial mycosis,276206000,31795
SNOMEDCT_US,100000,732447003,31796
SNOMEDCT_US,Guiana,223719008,31797
SNOMEDCT_US,South America,223504005,31798
SNOMEDCT_US,Illinois,224058004,31799
SNOMEDCT_US,Night sweats,42984000,31800
SNOMEDCT_US,Wood,14402002,31801
SNOMEDCT_US,Relapsing fever,186820006,31802
SNOMEDCT_US,Relapsing fever NOS,186822003,31803
SNOMEDCT_US,"[X]Relapsing fever, unspecified",187374004,31804
SNOMEDCT_US,Recurrent fever,420079008,31805
SNOMEDCT_US,Order Spirochaetales,115169007,31806
SNOMEDCT_US,Non-venereal endemic syphilis,271426000,31807
SNOMEDCT_US,Bejel,49487001,31808
SNOMEDCT_US,Borrelia,112277009,31809
SNOMEDCT_US,Family Pediculidae,420973007,31810
SNOMEDCT_US,Family: Pediculidae,89756003,31811
SNOMEDCT_US,Borrelia hermsii,62748005,31812
SNOMEDCT_US,Fresh water,5024000,31813
SNOMEDCT_US,Pinta NOS,186976002,31814
SNOMEDCT_US,"[X]Pinta, unspecified",187373005,31815
SNOMEDCT_US,Azul,22064009,31816
SNOMEDCT_US,Acute gangrenous stomatitis,18116006,31817
SNOMEDCT_US,Cancrum oris,196528007,31818
SNOMEDCT_US,Gangrenous stomatitis,266427007,31819
SNOMEDCT_US,Good oral hygiene,278543008,31820
SNOMEDCT_US,Genital labium structure,39117004,31821
SNOMEDCT_US,Teeth,245543004,31822
SNOMEDCT_US,Tooth,38199008,31823
SNOMEDCT_US,Argasidae,106833002,31824
SNOMEDCT_US,Inguinal swelling,102571004,31825
SNOMEDCT_US,[D]Groin swelling,207247004,31826
SNOMEDCT_US,Groin swelling,274743004,31827
SNOMEDCT_US,Disease caused by Trichomonadidae,105648001,31828
SNOMEDCT_US,Trichomonas NOS,187206001,31829
SNOMEDCT_US,"[X]Trichomoniasis, unspecified",187364002,31830
SNOMEDCT_US,Infection by Trichomonas,56335008,31831
SNOMEDCT_US,Anal intercourse,2145000,31832
SNOMEDCT_US,Pediculus corporis - body lice,187209008,31833
SNOMEDCT_US,Body louse,83241002,31834
SNOMEDCT_US,Genus: Ornithodoros,15507002,31835
SNOMEDCT_US,Borrelia duttoni,39709002,31836
SNOMEDCT_US,Treponema pallidum biotype pertenue,6246005,31837
SNOMEDCT_US,Lyme disease,154376000,31838
SNOMEDCT_US,Bite of tick,771258003,31839
SNOMEDCT_US,Borrelia burgdorferi,76327009,31840
SNOMEDCT_US,Benign migratory glossitis,59032001,31841
SNOMEDCT_US,Cervidae,107003000,31842
SNOMEDCT_US,Deer,36328005,31843
SNOMEDCT_US,Lyme arthritis,201468006,31844
SNOMEDCT_US,Arthritis in Lyme disease,33937009,31845
SNOMEDCT_US,Erythema multiforme,200919006,31846
SNOMEDCT_US,Erythema multiforme NOS,200928007,31847
SNOMEDCT_US,EM - Erythema multiforme,36715001,31848
SNOMEDCT_US,Black-legged tick,76387006,31849
SNOMEDCT_US,Vector,260529001,31850
SNOMEDCT_US,Western blot assay,48745007,31851
SNOMEDCT_US,Permanone,1887004,31852
SNOMEDCT_US,Permethrin,410457007,31853
SNOMEDCT_US,ELISA - Enzyme-linked immunosorbent assay,76978006,31854
SNOMEDCT_US,Castor bean tick,89126000,31855
SNOMEDCT_US,Wooded area,272500005,31856
SNOMEDCT_US,Europe,223502009,31857
SNOMEDCT_US,Lyme carditis,77863005,31858
SNOMEDCT_US,"[X]Polyneuropathy, unspecified",194530007,31859
SNOMEDCT_US,Neurological Lyme disease,240672009,31860
SNOMEDCT_US,Bannwarth syndrome,48982009,31861
SNOMEDCT_US,Infection of central nervous system caused by Borrelia burgdorferi,715507005,31862
SNOMEDCT_US,Genus: Ixodes,27524005,31863
SNOMEDCT_US,Tweezer,32871007,31864
SNOMEDCT_US,Lymphocytic meningitis,276064006,31865
SNOMEDCT_US,Lymphocytic meningoencephalitis,276817007,31866
SNOMEDCT_US,Encephalomyelitis caused by lymphocytic choriomeningitis virus,397961002,31867
SNOMEDCT_US,Infection caused by Lymphocytic choriomeningitis virus,721781004,31868
SNOMEDCT_US,Family poaceae - gramineae,107635004,31869
SNOMEDCT_US,Grass,256342006,31870
SNOMEDCT_US,Family Gramineae,422304003,31871
SNOMEDCT_US,Hiking,451261000124107,31872
SNOMEDCT_US,Disease transmitted by tick,414018003,31873
SNOMEDCT_US,Tick-borne disease,415721003,31874
SNOMEDCT_US,Borrelia mayonii,781273009,31875
SNOMEDCT_US,Borrelia garinii,113497007,31876
SNOMEDCT_US,Borrelia afzelii,416551001,31877
SNOMEDCT_US,Masters disease,444100007,31878
SNOMEDCT_US,Connecticut,224045000,31879
SNOMEDCT_US,Suborder sauria - lizard,107262003,31880
SNOMEDCT_US,Lizard,2773008,31881
SNOMEDCT_US,Spirochaetal infection NOS,186983009,31882
SNOMEDCT_US,"[X]Spirochaetal infection, unspecified",187377006,31883
SNOMEDCT_US,Spirochaetal infection,41116009,31884
SNOMEDCT_US,1-(1-Methylpropoxycarbonyl)-2-(2-hydroxyethyl)piperidine,416559004,31885
SNOMEDCT_US,Removal of tick,446101008,31886
SNOMEDCT_US,North America,223503004,31887
SNOMEDCT_US,Garden lawn,224771008,31888
SNOMEDCT_US,Erythema chronicum migrans,186979009,31889
SNOMEDCT_US,ECM - Erythema chronicum migrans,69588003,31890
SNOMEDCT_US,Canis familiaris,68014009,31891
SNOMEDCT_US,Canine,69986009,31892
SNOMEDCT_US,Cefuroxime axetil,89678001,31893
SNOMEDCT_US,Babesiosis,187241002,31894
SNOMEDCT_US,Babesiasis,21061004,31895
SNOMEDCT_US,Infection by babesia,276204002,31896
SNOMEDCT_US,Peromyscus leucopus,384653004,31897
SNOMEDCT_US,Borreliosis,240668005,31898
SNOMEDCT_US,Fly larva infestation,60412004,31899
SNOMEDCT_US,Domestic cat,448169003,31900
SNOMEDCT_US,Biting gnat,106777000,31901
SNOMEDCT_US,Congenital toxoplasmosis,206335001,31902
SNOMEDCT_US,Congenital toxoplasmosis,73893000,31903
SNOMEDCT_US,Fly larva,8181006,31904
SNOMEDCT_US,Kingdom Protozoa tachyzoite,260230007,31905
SNOMEDCT_US,Pyrimethamine,373769001,31906
SNOMEDCT_US,Product containing pyrimethamine,59589008,31907
SNOMEDCT_US,Ocular toxoplasmosis,416481006,31908
SNOMEDCT_US,TV - Trichomonas vaginalis,22417000,31909
SNOMEDCT_US,Trichomonas vaginalis,271436008,31910
SNOMEDCT_US,Cyst tissue,258420003,31911
SNOMEDCT_US,Choroiditis and retinitis,193432007,31912
SNOMEDCT_US,Chorioretinitis,270531006,31913
SNOMEDCT_US,Product containing sulfadiazine,371400009,31914
SNOMEDCT_US,Toxoplasma gondii,4649006,31915
SNOMEDCT_US,Time,410670007,31916
SNOMEDCT_US,Litter,370553007,31917
SNOMEDCT_US,Bot flies,420760000,31918
SNOMEDCT_US,Bot fly,9494006,31919
SNOMEDCT_US,Product containing spiramycin,302007,31920
SNOMEDCT_US,Spiramycin,387163002,31921
SNOMEDCT_US,5-Formyl tetrahydrofolate,111157006,31922
SNOMEDCT_US,Leucovorin,43289005,31923
SNOMEDCT_US,Leucovorin preparation,49050000,31924
SNOMEDCT_US,Toxoplasma species,372359002,31925
SNOMEDCT_US,Genus: Toxoplasma,61949005,31926
SNOMEDCT_US,Retina,5665001,31927
SNOMEDCT_US,Seropositive,4879001,31928
SNOMEDCT_US,Calliphoridae,106799008,31929
SNOMEDCT_US,Blow fly,87272004,31930
SNOMEDCT_US,Burn of urethra,283919005,31931
SNOMEDCT_US,Vaginal secretion,3318003,31932
SNOMEDCT_US,Lamb,226942002,31933
SNOMEDCT_US,Genus Ovis,388254009,31934
SNOMEDCT_US,Solid organ transplant,313039003,31935
SNOMEDCT_US,Stretcher,89149003,31936
SNOMEDCT_US,Schizophrenic disorders,191526005,31937
SNOMEDCT_US,Unspecified schizophrenia,191528006,31938
SNOMEDCT_US,"[X]Schizophrenia, unspecified",192327003,31939
SNOMEDCT_US,Schizophrenia,58214004,31940
SNOMEDCT_US,Vaginal cervix,279882009,31941
SNOMEDCT_US,Contaminated soil,102417007,31942
SNOMEDCT_US,Infestation NOS,187229009,31943
SNOMEDCT_US,"[X]Infestation, unspecified",187551002,31944
SNOMEDCT_US,Infestation by Sarcoptes scabiei var hominis,128869009,31945
SNOMEDCT_US,Mite,84073006,31946
SNOMEDCT_US,Cimex,18069005,31947
SNOMEDCT_US,Family Trombiculidae,106852008,31948
SNOMEDCT_US,Chigger,49592001,31949
SNOMEDCT_US,Chigger mite,77802003,31950
SNOMEDCT_US,Chigoe infestation,187225003,31951
SNOMEDCT_US,Chigoe disease,64612002,31952
SNOMEDCT_US,Crusted scabies,128870005,31953
SNOMEDCT_US,Chigger flea,32220002,31954
SNOMEDCT_US,Burrow,60341009,31955
SNOMEDCT_US,Bite of bed bug,242649000,31956
SNOMEDCT_US,Nit,26871002,31957
SNOMEDCT_US,Genus Pediculus,48683001,31958
SNOMEDCT_US,Sarcoptes scabiei hominis,264427009,31959
SNOMEDCT_US,Itch mite,67333007,31960
SNOMEDCT_US,Sarcoptic mange,128868001,31961
SNOMEDCT_US,Bedding,708547008,31962
SNOMEDCT_US,Gamma Benzene hexachloride product,333056004,31963
SNOMEDCT_US,Crotamiton [antipruritic],331592003,31964
SNOMEDCT_US,Hotel,257629009,31965
SNOMEDCT_US,Class Insecta,106763003,31966
SNOMEDCT_US,Class insecta - insect,61638001,31967
SNOMEDCT_US,Mange,128867006,31968
SNOMEDCT_US,Benzyl benzoate - chemical,391833000,31969
SNOMEDCT_US,Insecticide,33278000,31970
SNOMEDCT_US,Insecticide product,768674007,31971
SNOMEDCT_US,Family Arecaceae,107631008,31972
SNOMEDCT_US,Mattress,17207004,31973
SNOMEDCT_US,Product containing sulfur,332304007,31974
SNOMEDCT_US,Brimstone,43735007,31975
SNOMEDCT_US,Pediculus capitis,243682006,31976
SNOMEDCT_US,Head louse infestation,271544006,31977
SNOMEDCT_US,Head lice,81000006,31978
SNOMEDCT_US,Egg of order Phthiraptera,284727003,31979
SNOMEDCT_US,Lice,187207005,31980
SNOMEDCT_US,Infestation by Pediculus,20848007,31981
SNOMEDCT_US,Louse infestation,414618002,31982
SNOMEDCT_US,Lice infestation,74949007,31983
SNOMEDCT_US,Eyelashes,368785007,31984
SNOMEDCT_US,Cilia of eyelid,85803001,31985
SNOMEDCT_US,House infested,138105006,31986
SNOMEDCT_US,Home infested,160715000,31987
SNOMEDCT_US,Pyrethrins,23178000,31988
SNOMEDCT_US,Product containing pyrethrin,400602009,31989
SNOMEDCT_US,Pyrethrin,45620004,31990
SNOMEDCT_US,[SO]Eyebrow,181144005,31991
SNOMEDCT_US,Phthirus/pediculus pubis - pubic lice - crabs (& infestation),154420009,31992
SNOMEDCT_US,Crabs - pubic lice,187210003,31993
SNOMEDCT_US,Phthirus pubis,243683001,31994
SNOMEDCT_US,Phthiriasis pubis,271545007,31995
SNOMEDCT_US,Crabs,71011005,31996
SNOMEDCT_US,Hair of scalp,64013008,31997
SNOMEDCT_US,Nits - head lice,187208000,31998
SNOMEDCT_US,Head louse,29568001,31999
SNOMEDCT_US,Hair of pubis,75776007,32000
SNOMEDCT_US,Hot water,47448006,32001
SNOMEDCT_US,% live,419749002,32002
SNOMEDCT_US,Social status,82996008,32003
SNOMEDCT_US,Changing bed linen,225965002,32004
SNOMEDCT_US,Human blood product,414419001,32005
SNOMEDCT_US,OTC products,329505003,32006
SNOMEDCT_US,Non-prescription drug,80288002,32007
SNOMEDCT_US,Medicinal product acting as pediculicide (product),407319003,32008
SNOMEDCT_US,Spinosad,725677000,32009
SNOMEDCT_US,Product containing spinosad,763518006,32010
SNOMEDCT_US,Febris quintata,82214002,32011
SNOMEDCT_US,Glue,57126000,32012
SNOMEDCT_US,Prescription of therapeutic regimen,55053003,32013
SNOMEDCT_US,Detergent,264299001,32014
SNOMEDCT_US,Dimethicone,396031000,32015
SNOMEDCT_US,Dimethicone,420874002,32016
SNOMEDCT_US,Metal element,255751005,32017
SNOMEDCT_US,Storage,440276004,32018
SNOMEDCT_US,Beeswax,15017001,32019
SNOMEDCT_US,Bees wax,421161003,32020
SNOMEDCT_US,Yellow wax,52491001,32021
SNOMEDCT_US,Every 8 to 12 hours,396140003,32022
SNOMEDCT_US,Moustache,256925006,32023
SNOMEDCT_US,Bathing suit ichthyosis,725588002,32024
SNOMEDCT_US,Propan-2-ol,259215007,32025
SNOMEDCT_US,2-Propanol,259268001,32026
SNOMEDCT_US,Rubbing alcohol,311549002,32027
SNOMEDCT_US,Isopropyl alcohol,414547000,32028
SNOMEDCT_US,Isopropanol,85062008,32029
SNOMEDCT_US,Living condition,4683004,32030
SNOMEDCT_US,Structure of waist (surface region),33673004,32031
SNOMEDCT_US,Disease caused by Plasmodiidae,105649009,32032
SNOMEDCT_US,Unspecified malaria,186797008,32033
SNOMEDCT_US,[X]Unspecified malaria,187510004,32034
SNOMEDCT_US,Malarial fever,248437004,32035
SNOMEDCT_US,American trypanosomiasis,77506005,32036
SNOMEDCT_US,Abattoir fever,186788009,32037
SNOMEDCT_US,Dermacentor andersoni,24632000,32038
SNOMEDCT_US,Classical typhus,39111003,32039
SNOMEDCT_US,African trypanosomiasis NOS,186818008,32040
SNOMEDCT_US,"[X]African trypanosomiasis, unspecified",187512007,32041
SNOMEDCT_US,African sleeping sickness,27031003,32042
SNOMEDCT_US,Sleeping sickness,78940002,32043
SNOMEDCT_US,"[X]Typhus fever, unspecified",187383009,32044
SNOMEDCT_US,Typhus,83838002,32045
SNOMEDCT_US,Endemic typhus,25668000,32046
SNOMEDCT_US,Flea typhus,414263007,32047
SNOMEDCT_US,Burdwan fever,186803007,32048
SNOMEDCT_US,Dum-dum fever,48115004,32049
SNOMEDCT_US,Malignant tertian fever,248441000,32050
SNOMEDCT_US,Falciparum malaria,62676009,32051
SNOMEDCT_US,"Rickettsia rickettsii, spotted fever group",103506003,32052
SNOMEDCT_US,Rickettsia rickettsii,18054009,32053
SNOMEDCT_US,Antimalarial drugs,282832006,32054
SNOMEDCT_US,Chronic Q fever,409552002,32055
SNOMEDCT_US,Leishmania sp.,419793002,32056
SNOMEDCT_US,Genus: Leishmania,79357004,32057
SNOMEDCT_US,Trypanosoma species,372366001,32058
SNOMEDCT_US,Genus Trypanosoma,40740003,32059
SNOMEDCT_US,Genus Glossina,91505006,32060
SNOMEDCT_US,Rickettsiae,418522007,32061
SNOMEDCT_US,Genus Rickettsia,62065006,32062
SNOMEDCT_US,Spotted fever due to Rickettsia rickettsii,186771002,32063
SNOMEDCT_US,Rocky mountain spotted fever,4460007,32064
SNOMEDCT_US,Fiebre macuculosa,49729004,32065
SNOMEDCT_US,Acute Q fever,409553007,32066
SNOMEDCT_US,Amastigote,103547000,32067
SNOMEDCT_US,Malarial encephalitis,186799006,32068
SNOMEDCT_US,Cerebral malaria,53622003,32069
SNOMEDCT_US,Trypanosomiasis NOS,186819000,32070
SNOMEDCT_US,Kedani fever,240621000,32071
SNOMEDCT_US,Tsutsugamushi disease,240622007,32072
SNOMEDCT_US,Chronic Chagas' disease,240658000,32073
SNOMEDCT_US,Chloroquine [anti-malarial],324890009,32074
SNOMEDCT_US,Chloroquine [musculo-skeletal],330034001,32075
SNOMEDCT_US,Coxiella burnetii,22533000,32076
SNOMEDCT_US,Trypanosoma brucei rhodesiense,79513002,32077
SNOMEDCT_US,Mucocutaneous infection caused by Leishmania,721813000,32078
SNOMEDCT_US,Chronic phase,278177007,32079
SNOMEDCT_US,Mexico,223687006,32080
SNOMEDCT_US,Triatoma dimidiata,86331005,32081
SNOMEDCT_US,Bite of sandfly,242639003,32082
SNOMEDCT_US,Rickettsia prowazekii,28499009,32083
SNOMEDCT_US,Acute phase,255251009,32084
SNOMEDCT_US,Disease caused by superfamily Ancylostomatoidea,105694003,32085
SNOMEDCT_US,"[X]Hookworm disease, unspecified",187534009,32086
SNOMEDCT_US,"Hookworm disease, NOS",63479002,32087
SNOMEDCT_US,Hookworm infection,85807000,32088
SNOMEDCT_US,Adult worm,735948008,32089
SNOMEDCT_US,Infection by larvae of Trichinella,709018004,32090
SNOMEDCT_US,Trichinelliasis,88264003,32091
SNOMEDCT_US,Disease due to Cestoda,105677000,32092
SNOMEDCT_US,Cestode infection NOS,187156004,32093
SNOMEDCT_US,"[X]Cestode infection, unspecified",187530000,32094
SNOMEDCT_US,Cestode infection,86133004,32095
SNOMEDCT_US,Infection by Onchocerca volvulus,38539003,32096
SNOMEDCT_US,Filariform larva,2105009,32097
SNOMEDCT_US,Class trematoda,106686001,32098
SNOMEDCT_US,Fluke,21091009,32099
SNOMEDCT_US,Class Trematoda,243670002,32100
SNOMEDCT_US,Trematode,367421003,32101
SNOMEDCT_US,Snail,15838006,32102
